,YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR
605,2023,9,26,5,22.49,97.0,0.1
606,2023,9,26,6,22.83,96.06,0.07
607,2023,9,26,7,23.83,93.25,0.08
608,2023,9,26,8,25.96,84.44,0.06
609,2023,9,26,9,27.97,74.5,0.08
610,2023,9,26,10,29.1,69.0,0.1
611,2023,9,26,11,29.81,65.25,0.11
612,2023,9,26,12,30.2,62.94,0.12
613,2023,9,26,13,30.19,62.06,0.12
614,2023,9,26,14,30.08,62.12,0.1
615,2023,9,26,15,29.77,63.5,0.1
616,2023,9,26,16,29.04,69.25,0.09
617,2023,9,26,17,27.37,80.88,0.07
618,2023,9,26,18,26.3,84.56,0.05
619,2023,9,26,19,25.93,85.44,0.04
620,2023,9,26,20,25.54,86.81,0.03
621,2023,9,26,21,25.19,88.06,0.02
622,2023,9,26,22,24.89,89.25,0.01
623,2023,9,26,23,24.62,90.38,0.01
624,2023,9,27,0,24.4,91.12,0.0
625,2023,9,27,1,24.13,92.12,0.0
626,2023,9,27,2,23.79,93.81,0.0
627,2023,9,27,3,23.46,95.31,0.01
628,2023,9,27,4,23.23,95.94,0.0
629,2023,9,27,5,23.08,96.31,0.0
630,2023,9,27,6,23.97,93.88,0.0
631,2023,9,27,7,25.57,85.06,0.0
632,2023,9,27,8,27.15,75.19,0.03
633,2023,9,27,9,28.19,70.5,0.02
634,2023,9,27,10,28.87,68.12,0.05
635,2023,9,27,11,29.26,66.75,0.09
636,2023,9,27,12,29.59,65.62,0.12
637,2023,9,27,13,29.6,65.44,0.21
638,2023,9,27,14,29.44,66.19,0.3
639,2023,9,27,15,29.16,69.06,0.35
640,2023,9,27,16,28.69,72.12,0.29
641,2023,9,27,17,27.37,82.69,0.35
642,2023,9,27,18,26.2,87.75,0.36
643,2023,9,27,19,25.58,90.25,0.35
644,2023,9,27,20,25.07,92.0,0.34
645,2023,9,27,21,24.58,93.5,0.27
646,2023,9,27,22,24.15,94.75,0.22
647,2023,9,27,23,23.8,95.56,0.2
648,2023,9,28,0,23.51,96.12,0.19
649,2023,9,28,1,23.23,97.0,0.21
650,2023,9,28,2,23.03,97.44,0.18
651,2023,9,28,3,22.92,97.31,0.16
652,2023,9,28,4,22.83,97.12,0.15
653,2023,9,28,5,22.73,97.19,0.15
654,2023,9,28,6,23.51,95.0,0.13
655,2023,9,28,7,24.88,90.25,0.14
656,2023,9,28,8,26.83,81.06,0.29
657,2023,9,28,9,28.49,73.44,0.42
658,2023,9,28,10,29.39,69.69,0.41
659,2023,9,28,11,29.84,67.62,0.51
660,2023,9,28,12,29.99,66.69,0.49
661,2023,9,28,13,30.02,66.38,0.64
662,2023,9,28,14,29.66,67.62,0.76
663,2023,9,28,15,29.36,71.19,1.04
664,2023,9,28,16,28.9,71.69,0.96
665,2023,9,28,17,27.56,83.12,0.76
666,2023,9,28,18,26.61,87.44,0.58
667,2023,9,28,19,26.05,89.44,0.47
668,2023,9,28,20,25.62,90.31,0.38
669,2023,9,28,21,25.21,91.5,0.54
670,2023,9,28,22,24.87,92.81,0.83
671,2023,9,28,23,24.57,93.69,0.87
672,2023,9,29,0,24.29,94.31,0.79
673,2023,9,29,1,24.05,94.88,0.66
674,2023,9,29,2,23.78,95.25,0.4
675,2023,9,29,3,23.5,95.5,0.17
676,2023,9,29,4,23.24,95.56,0.09
677,2023,9,29,5,22.98,95.5,0.05
678,2023,9,29,6,23.51,93.62,0.03
679,2023,9,29,7,24.26,90.12,0.07
680,2023,9,29,8,25.76,83.88,0.12
681,2023,9,29,9,27.55,75.0,0.18
682,2023,9,29,10,28.66,70.62,0.24
683,2023,9,29,11,29.12,69.25,0.26
684,2023,9,29,12,29.38,68.44,0.27
685,2023,9,29,13,29.45,68.06,0.3
686,2023,9,29,14,29.3,68.56,0.41
687,2023,9,29,15,29.09,70.25,0.51
688,2023,9,29,16,28.8,71.38,0.46
689,2023,9,29,17,27.96,74.31,0.51
690,2023,9,29,18,27.51,75.81,0.47
691,2023,9,29,19,26.89,79.12,0.49
692,2023,9,29,20,25.85,84.94,0.49
693,2023,9,29,21,24.99,90.12,0.66
694,2023,9,29,22,24.42,92.81,0.61
695,2023,9,29,23,24.01,94.38,0.41
696,2023,9,30,0,23.69,95.81,0.18
697,2023,9,30,1,23.46,96.69,0.07
698,2023,9,30,2,23.29,97.06,0.08
699,2023,9,30,3,23.21,96.81,0.1
700,2023,9,30,4,23.15,96.56,0.13
701,2023,9,30,5,23.02,96.56,0.1
702,2023,9,30,6,23.24,95.44,0.05
703,2023,9,30,7,23.98,91.06,0.02
704,2023,9,30,8,25.33,82.12,0.0
705,2023,9,30,9,26.94,73.31,0.01
706,2023,9,30,10,28.17,68.5,0.01
707,2023,9,30,11,29.04,65.81,0.01
708,2023,9,30,12,29.52,64.5,0.02
709,2023,9,30,13,29.58,64.5,0.02
710,2023,9,30,14,29.38,65.44,0.02
711,2023,9,30,15,28.87,68.25,0.02
712,2023,9,30,16,28.13,73.5,0.02
713,2023,9,30,17,26.69,84.0,0.02
714,2023,9,30,18,25.8,88.25,0.02
715,2023,9,30,19,25.37,89.69,0.03
716,2023,9,30,20,24.91,90.81,0.03
717,2023,9,30,21,24.49,91.56,0.04
718,2023,9,30,22,24.12,91.81,0.06
719,2023,9,30,23,23.78,92.0,0.09
720,2023,10,1,0,23.43,92.5,0.11
721,2023,10,1,1,23.06,93.06,0.13
722,2023,10,1,2,22.66,93.88,0.13
723,2023,10,1,3,22.26,94.56,0.11
724,2023,10,1,4,21.97,94.94,0.09
725,2023,10,1,5,21.8,95.25,0.07
726,2023,10,1,6,22.4,93.62,0.05
727,2023,10,1,7,23.96,89.19,0.03
728,2023,10,1,8,26.04,80.44,0.01
729,2023,10,1,9,28.05,71.0,0.01
730,2023,10,1,10,29.63,64.88,0.01
731,2023,10,1,11,30.63,61.81,0.01
732,2023,10,1,12,31.04,60.38,0.01
733,2023,10,1,13,31.08,60.0,0.01
734,2023,10,1,14,30.81,60.75,0.01
735,2023,10,1,15,30.26,63.38,0.01
736,2023,10,1,16,29.48,69.25,0.01
737,2023,10,1,17,27.95,80.62,0.01
738,2023,10,1,18,27.12,83.31,0.02
739,2023,10,1,19,26.77,83.88,0.02
740,2023,10,1,20,26.26,85.62,0.03
741,2023,10,1,21,25.67,88.44,0.03
742,2023,10,1,22,25.08,90.31,0.04
743,2023,10,1,23,24.62,90.88,0.04
744,2023,10,2,0,24.19,91.56,0.04
745,2023,10,2,1,23.73,93.19,0.03
746,2023,10,2,2,23.33,94.44,0.03
747,2023,10,2,3,23.03,95.38,0.02
748,2023,10,2,4,22.86,95.56,0.02
749,2023,10,2,5,22.69,95.62,0.02
750,2023,10,2,6,23.04,93.69,0.02
751,2023,10,2,7,24.01,88.0,0.02
752,2023,10,2,8,25.78,80.25,0.0
753,2023,10,2,9,27.77,73.0,0.0
754,2023,10,2,10,29.2,68.5,0.01
755,2023,10,2,11,30.07,65.69,0.01
756,2023,10,2,12,30.27,64.5,0.02
757,2023,10,2,13,30.13,65.0,0.02
758,2023,10,2,14,29.48,67.69,0.01
759,2023,10,2,15,28.72,71.06,0.01
760,2023,10,2,16,27.76,76.94,0.0
761,2023,10,2,17,26.36,86.06,0.0
762,2023,10,2,18,25.55,89.94,0.0
763,2023,10,2,19,25.18,91.5,0.0
764,2023,10,2,20,24.85,92.56,0.0
765,2023,10,2,21,24.51,93.44,0.0
766,2023,10,2,22,24.24,93.69,0.0
767,2023,10,2,23,23.95,93.44,0.0
768,2023,10,3,0,23.63,92.94,0.0
769,2023,10,3,1,23.3,92.0,0.0
770,2023,10,3,2,23.05,91.12,0.0
771,2023,10,3,3,22.85,90.38,0.0
772,2023,10,3,4,22.5,91.75,0.0
773,2023,10,3,5,22.3,92.75,0.0
774,2023,10,3,6,22.86,90.44,0.0
775,2023,10,3,7,24.56,83.38,0.0
776,2023,10,3,8,26.47,76.06,0.36
777,2023,10,3,9,28.22,70.19,0.65
778,2023,10,3,10,29.46,65.94,1.23
779,2023,10,3,11,30.16,62.62,0.84
780,2023,10,3,12,30.58,59.94,0.49
781,2023,10,3,13,30.72,58.5,0.19
782,2023,10,3,14,30.48,58.31,0.09
783,2023,10,3,15,29.81,61.06,0.06
784,2023,10,3,16,28.53,69.69,0.03
785,2023,10,3,17,26.35,82.69,0.01
786,2023,10,3,18,25.16,86.12,0.0
787,2023,10,3,19,24.66,87.06,0.0
788,2023,10,3,20,24.19,87.62,0.0
789,2023,10,3,21,23.77,88.06,0.0
790,2023,10,3,22,23.48,88.38,0.01
791,2023,10,3,23,23.23,88.56,0.03
792,2023,10,4,0,23.0,88.81,0.08
793,2023,10,4,1,22.83,89.0,0.16
794,2023,10,4,2,22.67,89.12,0.12
795,2023,10,4,3,22.45,89.56,0.05
796,2023,10,4,4,22.23,90.31,0.11
797,2023,10,4,5,21.97,91.44,0.12
798,2023,10,4,6,22.71,89.69,0.11
799,2023,10,4,7,24.19,86.06,0.08
800,2023,10,4,8,27.07,73.62,0.0
801,2023,10,4,9,29.54,60.38,0.0
802,2023,10,4,10,30.69,56.12,0.0
803,2023,10,4,11,31.31,54.38,0.0
804,2023,10,4,12,31.56,53.44,0.0
805,2023,10,4,13,31.52,53.38,0.0
806,2023,10,4,14,31.19,54.38,0.0
807,2023,10,4,15,30.53,56.5,0.0
808,2023,10,4,16,29.13,64.62,0.0
809,2023,10,4,17,26.69,78.56,0.0
810,2023,10,4,18,25.23,82.69,0.0
811,2023,10,4,19,24.48,84.81,0.0
812,2023,10,4,20,23.89,86.25,0.0
813,2023,10,4,21,23.37,87.0,0.0
814,2023,10,4,22,22.94,87.25,0.0
815,2023,10,4,23,22.55,87.19,0.0
816,2023,10,5,0,22.28,86.88,0.0
817,2023,10,5,1,21.98,86.38,0.0
818,2023,10,5,2,21.64,86.06,0.0
819,2023,10,5,3,21.37,85.75,0.0
820,2023,10,5,4,21.18,85.81,0.0
821,2023,10,5,5,20.94,86.31,0.0
822,2023,10,5,6,22.02,82.31,0.0
823,2023,10,5,7,23.85,75.81,0.0
824,2023,10,5,8,26.72,66.38,0.0
825,2023,10,5,9,28.97,55.25,0.0
826,2023,10,5,10,29.98,51.0,0.0
827,2023,10,5,11,30.59,48.56,0.0
828,2023,10,5,12,30.81,47.5,0.0
829,2023,10,5,13,30.62,47.69,0.0
830,2023,10,5,14,29.86,49.62,0.0
831,2023,10,5,15,28.76,54.94,0.0
832,2023,10,5,16,27.23,65.38,0.0
833,2023,10,5,17,24.98,77.19,0.0
834,2023,10,5,18,23.75,79.56,0.0
835,2023,10,5,19,23.12,81.06,0.0
836,2023,10,5,20,22.62,82.06,0.0
837,2023,10,5,21,22.27,82.75,0.0
838,2023,10,5,22,21.83,83.5,0.0
839,2023,10,5,23,21.46,83.81,0.0
840,2023,10,6,0,21.19,83.88,0.0
841,2023,10,6,1,20.95,84.0,0.0
842,2023,10,6,2,20.76,84.38,0.0
843,2023,10,6,3,20.58,85.44,0.0
844,2023,10,6,4,20.3,87.44,0.0
845,2023,10,6,5,20.01,90.0,0.0
846,2023,10,6,6,21.1,86.75,0.0
847,2023,10,6,7,23.34,79.75,0.0
848,2023,10,6,8,26.65,66.31,0.0
849,2023,10,6,9,28.62,57.19,0.0
850,2023,10,6,10,29.69,52.69,0.0
851,2023,10,6,11,30.42,49.69,0.0
852,2023,10,6,12,30.74,48.31,0.0
853,2023,10,6,13,30.66,48.69,0.0
854,2023,10,6,14,30.32,49.88,0.0
855,2023,10,6,15,29.62,52.75,0.0
856,2023,10,6,16,28.3,61.62,0.0
857,2023,10,6,17,25.5,77.94,0.0
858,2023,10,6,18,23.94,82.38,0.0
859,2023,10,6,19,23.37,84.31,0.0
860,2023,10,6,20,22.87,85.94,0.0
861,2023,10,6,21,22.42,87.38,0.0
862,2023,10,6,22,22.01,88.75,0.0
863,2023,10,6,23,21.62,89.94,0.0
864,2023,10,7,0,21.27,91.06,0.0
865,2023,10,7,1,20.94,92.06,0.0
866,2023,10,7,2,20.78,92.81,0.0
867,2023,10,7,3,20.65,93.44,0.0
868,2023,10,7,4,20.51,94.0,0.0
869,2023,10,7,5,20.39,94.38,0.0
870,2023,10,7,6,21.73,88.56,0.0
871,2023,10,7,7,23.87,80.62,0.0
872,2023,10,7,8,27.16,65.81,0.0
873,2023,10,7,9,29.15,58.12,0.0
874,2023,10,7,10,30.21,55.12,0.0
875,2023,10,7,11,30.87,53.0,0.0
876,2023,10,7,12,31.1,51.94,0.0
877,2023,10,7,13,31.19,51.69,0.0
878,2023,10,7,14,30.92,52.56,0.0
879,2023,10,7,15,30.26,54.62,0.0
880,2023,10,7,16,28.84,62.62,0.0
881,2023,10,7,17,26.16,78.06,0.0
882,2023,10,7,18,24.61,83.19,0.0
883,2023,10,7,19,24.0,85.25,0.0
884,2023,10,7,20,23.44,86.88,0.0
885,2023,10,7,21,22.94,88.31,0.0
886,2023,10,7,22,22.46,89.44,0.0
887,2023,10,7,23,22.02,90.38,0.0
888,2023,10,8,0,21.62,91.25,0.0
889,2023,10,8,1,21.21,92.31,0.0
890,2023,10,8,2,20.83,93.38,0.0
891,2023,10,8,3,20.48,94.31,0.0
892,2023,10,8,4,20.18,95.19,0.0
893,2023,10,8,5,19.91,95.94,0.0
894,2023,10,8,6,21.73,90.19,0.0
895,2023,10,8,7,24.37,78.56,0.0
896,2023,10,8,8,27.44,64.88,0.0
897,2023,10,8,9,29.36,55.31,0.0
898,2023,10,8,10,30.42,51.56,0.0
899,2023,10,8,11,31.15,49.5,0.0
900,2023,10,8,12,31.54,48.56,0.0
901,2023,10,8,13,31.6,48.44,0.0
902,2023,10,8,14,31.28,49.19,0.0
903,2023,10,8,15,30.61,51.31,0.0
904,2023,10,8,16,29.29,59.38,0.0
905,2023,10,8,17,26.58,75.25,0.0
906,2023,10,8,18,25.11,80.06,0.0
907,2023,10,8,19,24.53,82.0,0.0
908,2023,10,8,20,24.01,84.12,0.0
909,2023,10,8,21,23.54,86.0,0.0
910,2023,10,8,22,23.15,86.94,0.0
911,2023,10,8,23,22.87,86.94,0.0
912,2023,10,9,0,22.54,87.19,0.0
913,2023,10,9,1,22.14,88.12,0.0
914,2023,10,9,2,21.74,89.19,0.0
915,2023,10,9,3,21.51,89.38,0.0
916,2023,10,9,4,21.29,89.69,0.0
917,2023,10,9,5,21.09,90.12,0.0
918,2023,10,9,6,22.33,88.5,0.0
919,2023,10,9,7,24.63,77.12,0.0
920,2023,10,9,8,27.84,63.0,0.0
921,2023,10,9,9,29.51,56.44,0.0
922,2023,10,9,10,30.49,53.44,0.0
923,2023,10,9,11,31.16,51.5,0.0
924,2023,10,9,12,31.56,50.31,0.0
925,2023,10,9,13,31.64,50.12,0.0
926,2023,10,9,14,31.44,50.62,0.0
927,2023,10,9,15,30.86,52.19,0.0
928,2023,10,9,16,29.58,59.25,0.0
929,2023,10,9,17,26.97,74.56,0.0
930,2023,10,9,18,25.52,79.81,0.0
931,2023,10,9,19,24.96,82.0,0.0
932,2023,10,9,20,24.55,83.81,0.0
933,2023,10,9,21,24.12,85.31,0.0
934,2023,10,9,22,23.76,86.25,0.0
935,2023,10,9,23,23.47,86.62,0.0
936,2023,10,10,0,23.11,87.19,0.0
937,2023,10,10,1,22.69,88.19,0.0
938,2023,10,10,2,22.34,89.06,0.0
939,2023,10,10,3,22.05,89.88,0.0
940,2023,10,10,4,21.76,90.75,0.0
941,2023,10,10,5,21.52,91.62,0.0
942,2023,10,10,6,22.87,88.44,0.0
943,2023,10,10,7,25.0,77.81,0.0
944,2023,10,10,8,27.98,64.88,0.0
945,2023,10,10,9,29.58,58.75,0.0
946,2023,10,10,10,30.65,55.44,0.0
947,2023,10,10,11,31.46,53.0,0.0
948,2023,10,10,12,31.94,51.56,0.0
949,2023,10,10,13,31.99,51.19,0.0
950,2023,10,10,14,31.71,51.94,0.0
951,2023,10,10,15,30.95,54.38,0.0
952,2023,10,10,16,29.49,62.38,0.0
953,2023,10,10,17,27.16,75.94,0.0
954,2023,10,10,18,25.92,80.69,0.0
955,2023,10,10,19,25.34,83.38,0.0
956,2023,10,10,20,24.8,86.06,0.0
957,2023,10,10,21,24.27,88.31,0.0
958,2023,10,10,22,23.78,90.12,0.0
959,2023,10,10,23,23.35,91.25,0.0
960,2023,10,11,0,22.93,92.0,0.0
961,2023,10,11,1,22.55,92.31,0.0
962,2023,10,11,2,22.19,92.44,0.0
963,2023,10,11,3,21.86,92.44,0.0
964,2023,10,11,4,21.56,92.44,0.0
965,2023,10,11,5,21.29,92.62,0.0
966,2023,10,11,6,22.29,87.56,0.0
967,2023,10,11,7,24.37,78.81,0.0
968,2023,10,11,8,27.35,66.44,0.0
969,2023,10,11,9,29.18,60.0,0.0
970,2023,10,11,10,30.23,56.88,0.0
971,2023,10,11,11,30.89,54.81,0.0
972,2023,10,11,12,31.37,53.19,0.0
973,2023,10,11,13,31.49,52.31,0.0
974,2023,10,11,14,31.27,52.44,0.0
975,2023,10,11,15,30.68,53.62,0.0
976,2023,10,11,16,29.21,60.56,0.0
977,2023,10,11,17,26.75,73.19,0.0
978,2023,10,11,18,25.37,77.56,0.0
979,2023,10,11,19,24.45,80.69,0.0
980,2023,10,11,20,23.67,83.62,0.0
981,2023,10,11,21,23.0,86.25,0.0
982,2023,10,11,22,22.41,88.38,0.0
983,2023,10,11,23,21.93,89.75,0.0
984,2023,10,12,0,21.58,90.44,0.0
985,2023,10,12,1,21.32,90.81,0.0
986,2023,10,12,2,21.15,91.19,0.0
987,2023,10,12,3,20.99,91.88,0.0
988,2023,10,12,4,20.81,92.81,0.0
989,2023,10,12,5,20.67,93.56,0.0
990,2023,10,12,6,21.75,91.12,0.0
991,2023,10,12,7,24.03,78.88,0.0
992,2023,10,12,8,27.06,64.94,0.0
993,2023,10,12,9,28.95,57.75,0.0
994,2023,10,12,10,30.15,53.75,0.0
995,2023,10,12,11,31.05,50.81,0.0
996,2023,10,12,12,31.65,48.75,0.0
997,2023,10,12,13,31.87,47.75,0.0
998,2023,10,12,14,31.63,47.88,0.0
999,2023,10,12,15,30.92,49.38,0.0
1000,2023,10,12,16,29.35,57.31,0.0
1001,2023,10,12,17,26.49,71.75,0.0
1002,2023,10,12,18,25.26,75.81,0.0
1003,2023,10,12,19,24.68,78.5,0.0
1004,2023,10,12,20,24.02,82.0,0.0
1005,2023,10,12,21,23.26,85.81,0.0
1006,2023,10,12,22,22.53,89.31,0.0
1007,2023,10,12,23,21.99,91.31,0.0
1008,2023,10,13,0,21.58,92.38,0.0
1009,2023,10,13,1,21.27,93.12,0.0
1010,2023,10,13,2,21.03,93.56,0.0
1011,2023,10,13,3,20.85,93.56,0.0
1012,2023,10,13,4,20.66,93.75,0.0
1013,2023,10,13,5,20.49,93.75,0.0
1014,2023,10,13,6,21.5,90.81,0.0
1015,2023,10,13,7,23.83,79.06,0.0
1016,2023,10,13,8,26.98,63.94,0.0
1017,2023,10,13,9,28.82,55.88,0.0
1018,2023,10,13,10,29.8,52.31,0.0
1019,2023,10,13,11,30.44,49.94,0.0
1020,2023,10,13,12,30.79,48.44,0.0
1021,2023,10,13,13,30.69,48.31,0.0
1022,2023,10,13,14,30.34,48.75,0.0
1023,2023,10,13,15,29.64,51.19,0.0
1024,2023,10,13,16,28.28,59.69,0.0
1025,2023,10,13,17,25.62,74.38,0.0
1026,2023,10,13,18,24.27,78.81,0.0
1027,2023,10,13,19,23.65,81.38,0.0
1028,2023,10,13,20,23.12,83.88,0.0
1029,2023,10,13,21,22.66,86.12,0.0
1030,2023,10,13,22,22.27,87.88,0.0
1031,2023,10,13,23,21.96,88.94,0.0
1032,2023,10,14,0,21.68,89.62,0.0
1033,2023,10,14,1,21.47,90.12,0.0
1034,2023,10,14,2,21.34,90.12,0.0
1035,2023,10,14,3,21.24,90.0,0.0
1036,2023,10,14,4,21.01,90.62,0.0
1037,2023,10,14,5,20.82,91.0,0.0
1038,2023,10,14,6,21.8,88.75,0.0
1039,2023,10,14,7,24.19,77.31,0.0
1040,2023,10,14,8,27.31,61.69,0.0
1041,2023,10,14,9,28.91,55.38,0.0
1042,2023,10,14,10,30.09,51.56,0.0
1043,2023,10,14,11,30.96,48.75,0.0
1044,2023,10,14,12,31.52,46.81,0.0
1045,2023,10,14,13,31.62,46.0,0.0
1046,2023,10,14,14,31.44,46.31,0.0
1047,2023,10,14,15,30.7,47.94,0.0
1048,2023,10,14,16,29.03,56.12,0.0
1049,2023,10,14,17,26.39,70.94,0.0
1050,2023,10,14,18,24.94,75.88,0.0
1051,2023,10,14,19,24.23,78.88,0.0
1052,2023,10,14,20,23.71,81.5,0.0
1053,2023,10,14,21,23.26,83.88,0.0
1054,2023,10,14,22,22.79,86.19,0.0
1055,2023,10,14,23,22.36,88.06,0.0
1056,2023,10,15,0,21.98,89.25,0.0
1057,2023,10,15,1,21.67,89.88,0.0
1058,2023,10,15,2,21.54,89.19,0.0
1059,2023,10,15,3,21.51,88.19,0.0
1060,2023,10,15,4,21.43,87.94,0.0
1061,2023,10,15,5,21.3,88.62,0.0
1062,2023,10,15,6,22.02,88.44,0.0
1063,2023,10,15,7,24.34,76.69,0.0
1064,2023,10,15,8,27.22,63.38,0.0
1065,2023,10,15,9,28.97,56.12,0.0
1066,2023,10,15,10,30.26,51.31,0.0
1067,2023,10,15,11,31.14,48.31,0.0
1068,2023,10,15,12,31.64,46.56,0.0
1069,2023,10,15,13,31.76,45.81,0.0
1070,2023,10,15,14,31.42,46.19,0.0
1071,2023,10,15,15,30.72,47.69,0.0
1072,2023,10,15,16,29.18,55.25,0.0
1073,2023,10,15,17,26.61,69.31,0.0
1074,2023,10,15,18,25.33,73.25,0.0
1075,2023,10,15,19,24.59,76.0,0.0
1076,2023,10,15,20,23.91,79.44,0.0
1077,2023,10,15,21,23.3,82.81,0.0
1078,2023,10,15,22,22.75,86.0,0.0
1079,2023,10,15,23,22.3,88.38,0.0
1080,2023,10,16,0,22.01,89.5,0.0
1081,2023,10,16,1,21.8,90.31,0.0
1082,2023,10,16,2,21.73,90.44,0.0
1083,2023,10,16,3,21.69,90.94,0.0
1084,2023,10,16,4,21.61,92.06,0.0
1085,2023,10,16,5,21.65,92.44,0.0
1086,2023,10,16,6,22.3,91.38,0.0
1087,2023,10,16,7,24.56,80.25,0.0
1088,2023,10,16,8,26.95,67.81,0.0
1089,2023,10,16,9,28.37,60.19,0.0
1090,2023,10,16,10,29.48,55.31,0.0
1091,2023,10,16,11,30.15,52.44,0.0
1092,2023,10,16,12,30.56,50.56,0.0
1093,2023,10,16,13,30.71,49.81,0.0
1094,2023,10,16,14,30.67,49.81,0.0
1095,2023,10,16,15,30.09,51.31,0.0
1096,2023,10,16,16,28.76,57.69,0.0
1097,2023,10,16,17,26.38,71.94,0.0
1098,2023,10,16,18,25.2,76.62,0.0
1099,2023,10,16,19,24.69,78.69,0.0
1100,2023,10,16,20,24.31,80.88,0.0
1101,2023,10,16,21,23.8,83.88,0.0
1102,2023,10,16,22,23.22,87.31,0.0
1103,2023,10,16,23,22.72,90.56,0.0
1104,2023,10,17,0,22.23,93.5,0.0
1105,2023,10,17,1,21.83,96.19,0.0
1106,2023,10,17,2,21.58,97.69,0.0
1107,2023,10,17,3,21.59,97.44,0.0
1108,2023,10,17,4,21.67,96.56,0.0
1109,2023,10,17,5,21.62,96.31,0.0
1110,2023,10,17,6,22.37,93.12,0.0
1111,2023,10,17,7,24.87,78.69,0.0
1112,2023,10,17,8,27.2,67.19,0.0
1113,2023,10,17,9,28.75,60.56,0.0
1114,2023,10,17,10,29.95,55.75,0.0
1115,2023,10,17,11,30.76,52.38,0.0
1116,2023,10,17,12,31.28,49.88,0.0
1117,2023,10,17,13,31.37,48.56,0.0
1118,2023,10,17,14,31.09,48.38,0.0
1119,2023,10,17,15,30.48,49.44,0.0
1120,2023,10,17,16,29.13,55.56,0.0
1121,2023,10,17,17,26.35,70.25,0.0
1122,2023,10,17,18,24.97,74.62,0.0
1123,2023,10,17,19,24.27,77.0,0.0
1124,2023,10,17,20,23.54,80.0,0.0
1125,2023,10,17,21,22.75,83.31,0.0
1126,2023,10,17,22,22.05,86.0,0.0
1127,2023,10,17,23,21.41,88.0,0.0
1128,2023,10,18,0,20.9,88.94,0.0
1129,2023,10,18,1,20.46,89.25,0.0
1130,2023,10,18,2,20.1,89.12,0.0
1131,2023,10,18,3,19.83,88.62,0.0
1132,2023,10,18,4,19.57,88.06,0.0
1133,2023,10,18,5,19.34,87.38,0.0
1134,2023,10,18,6,20.4,84.81,0.0
1135,2023,10,18,7,23.01,70.19,0.0
1136,2023,10,18,8,26.41,57.62,0.0
1137,2023,10,18,9,28.81,50.0,0.0
1138,2023,10,18,10,30.26,46.19,0.0
1139,2023,10,18,11,31.24,43.56,0.0
1140,2023,10,18,12,31.92,41.56,0.0
1141,2023,10,18,13,32.15,40.75,0.0
1142,2023,10,18,14,31.91,41.12,0.0
1143,2023,10,18,15,31.05,43.38,0.0
1144,2023,10,18,16,29.3,51.88,0.0
1145,2023,10,18,17,26.07,67.94,0.0
1146,2023,10,18,18,24.62,73.69,0.0
1147,2023,10,18,19,23.89,77.62,0.0
1148,2023,10,18,20,23.23,81.5,0.0
1149,2023,10,18,21,22.63,84.81,0.0
1150,2023,10,18,22,22.12,87.12,0.0
1151,2023,10,18,23,21.71,88.44,0.0
1152,2023,10,19,0,21.35,89.19,0.0
1153,2023,10,19,1,20.96,90.25,0.0
1154,2023,10,19,2,20.58,91.5,0.0
1155,2023,10,19,3,20.23,92.62,0.0
1156,2023,10,19,4,19.94,93.5,0.0
1157,2023,10,19,5,19.69,94.25,0.0
1158,2023,10,19,6,21.01,89.56,0.0
1159,2023,10,19,7,23.76,75.94,0.0
1160,2023,10,19,8,27.11,60.88,0.0
1161,2023,10,19,9,29.09,53.56,0.0
1162,2023,10,19,10,30.44,49.38,0.0
1163,2023,10,19,11,31.42,46.19,0.02
1164,2023,10,19,12,32.01,43.88,0.03
1165,2023,10,19,13,32.15,42.75,0.05
1166,2023,10,19,14,31.8,42.75,0.03
1167,2023,10,19,15,30.94,44.69,0.04
1168,2023,10,19,16,29.23,53.44,0.06
1169,2023,10,19,17,26.1,70.0,0.01
1170,2023,10,19,18,24.77,75.38,0.01
1171,2023,10,19,19,24.15,78.88,0.01
1172,2023,10,19,20,23.55,82.62,0.0
1173,2023,10,19,21,22.98,86.0,0.0
1174,2023,10,19,22,22.42,88.88,0.0
1175,2023,10,19,23,21.93,91.0,0.0
1176,2023,10,20,0,21.52,92.5,0.0
1177,2023,10,20,1,21.14,94.0,0.0
1178,2023,10,20,2,20.75,95.69,0.0
1179,2023,10,20,3,20.34,97.44,0.0
1180,2023,10,20,4,19.98,98.94,0.0
1181,2023,10,20,5,19.68,100.0,0.01
1182,2023,10,20,6,20.93,93.75,0.02
1183,2023,10,20,7,23.41,81.62,0.09
1184,2023,10,20,8,26.46,67.25,0.0
1185,2023,10,20,9,28.51,58.62,0.0
1186,2023,10,20,10,30.02,53.06,0.0
1187,2023,10,20,11,31.13,48.81,0.0
1188,2023,10,20,12,31.87,45.75,0.0
1189,2023,10,20,13,32.12,44.19,0.0
1190,2023,10,20,14,31.89,44.12,0.0
1191,2023,10,20,15,31.04,46.12,0.0
1192,2023,10,20,16,29.4,53.81,0.0
1193,2023,10,20,17,26.46,68.88,0.0
1194,2023,10,20,18,25.19,74.5,0.0
1195,2023,10,20,19,24.53,78.12,0.0
1196,2023,10,20,20,23.87,82.0,0.0
1197,2023,10,20,21,23.14,86.25,0.0
1198,2023,10,20,22,22.45,90.0,0.0
1199,2023,10,20,23,21.87,92.81,0.0
1200,2023,10,21,0,21.31,95.38,0.0
1201,2023,10,21,1,20.82,97.5,0.0
1202,2023,10,21,2,20.35,99.44,0.0
